Soube que meu colega possui empréstimo parcelado com a empresa e queria entender por que precisei pagar meu empréstimo de uma só vez?,Nos dias atuais a empresa não possui essa prática.
Porque eu tiveram que acompanhar o meu amigo ate a saída do prédio ?,A empresa precisa seguir com as orientações formais sobre o processo de desligamento aplicar a entrevista de desligamento recolher os equipamentos ou materiais utilizados pelo funcionário (...)
Escoltarão o meu amigo até a saída do prédio por que ?,A empresa precisa seguir com as orientações formais sobre o processo de desligamento aplicar a entrevista de desligamento recolher os equipamentos ou materiais utilizados pelo funcionário e acompanhá-l (...)
É necessário agendar as férias com quantos dias de antecedência?,O colaborador precisa solicitar as férias até no máximo 40 dias antes da data início da pretensão do descanso.
Preciso solicitar as férias quantos dias antes da data pretendida?,O colaborador precisa solicitar as férias até no máximo 40 dias antes da data início da pretensão do descanso.
O que meu plano de saúde cobre?,Consulte a operadora de saúde e terá acesso aos orientações e respectivas restrições.
Quais as restrições do meu plano médico?,Consulte a operadora de saúde e terá acesso aos orientações e respectivas restrições.
Existe estabilidade após a licença maternidade?,Sim. A estabilidade é de 30 (trinta dias).
Estou grávida e logo cumprirei minha licença maternidade. Existe estabilidade de emprego após esse período?,Sim. A estabilidade é de 30 (trinta dias).
Quanto tempo demora para o reembolso de consulta médica?,A partir do envio da solicitação e documentos para o processo de reembolso é considerado um prazo de 30 (trinta) dias para retorno da operadora de saúde.
Qual o prazo para receber o reembolso de consulta médica?,A partir do envio da solicitação e documentos para o processo de reembolso é considerado um prazo de 30 (trinta) dias para retorno da operadora de saúde.
Meu casamento será realizado em um sábado. Volto à trabalhar quando?,Mediante comprovação. Ou seja você pode ficar ausente de 2ª a 6ª feira após o sábado de seu casamento.
Pretendo fazer meu casamento em um sábado. Quantos dias posso me ausentar da empresa?,Mediante comprovação. Ou seja você pode ficar ausente de 2ª a 6ª feira após o sábado de seu casamento.
A empresa paga certificações aos funcionários?,Nossa empresa investe em treinamentos cursos e apoio no processo de certificação técnica dos colaboradores. A certificação técnica é um compromisso de cada profissional logo aprovação de subsídios envolve um r (...)
A empresa investe no aprendizado técnico do funcionário?,Nossa empresa investe em treinamentos cursos e apoio no processo de certificação técnica dos colaboradores. A certificação técnica é um compromisso de cada profissional logo aprovação de subsídios en (...)
A empresa aceita atestado odontológico?,É concedido ao funcionário dois dias e meio ou 20 (vinte) horas por ano para justificativa de ausências mediante atestados odontológicos.
Posso me ausentar uma vez por mês para realizar tratamento odontológico?,É concedido ao funcionário dois dias e meio ou 20 (vinte) horas por ano para justificativa de ausências mediante atestados odontológicos.
É preciso comunicar a empresa caso eu queira estagiar nas minhas férias?,Qualquer situação deste tipo precisa ser avaliada pela empresa. Nunca deixe de comunicar ao seu gestor que terá condições de avaliar a questão e te assegurar do correto procedimento e (...)
Quero estagiar nas minhas férias devo avisar meu gestor?,Qualquer situação deste tipo precisa ser avaliada pela empresa. Nunca deixe de comunicar ao seu gestor que terá condições de avaliar a questão e te assegurar do correto procedimento e orientação.
Posso dividir minhas férias em datas diferentes?,Sim. É possível dividir o período de descanso em até duas datas diferentes desde que não haja um período menor que 10 dias.
É possível dividir minhas férias em dois períodos?,Sim. É possível dividir o período de descanso em até duas datas diferentes desde que não haja um período menor que 10 dias.
Estou insatisfeito com meu salário. Quem devo consultar?,Consulte seu gestor ou o RH porque nossa política de Cargos e Salários preserva regras e procedimentos internos e atua visando as boas práticas de mercado. Asseguramos que não é permitido situações q (...)
Por que recebo menos que outro funcionário se temos o mesmo cargo?,Consulte seu gestor ou o RH porque nossa política de Cargos e Salários preserva regras e procedimentos internos e atua visando as boas práticas de mercado. Asseguramos que não é permitido s (...)
Posso ingressar na empresa e levar os documentos pendentes depois?,Em nenhuma hipótese podemos realizar admissão com pendência de documentos.
É possível ser admitido na empresa com pendência de documentos?,Em nenhuma hipótese podemos realizar admissão com pendência de documentos.
Qual o objetivo do formulário da entrevista de desligamento?,As informações contidas neste documento serão compiladas para apresentação de indicadores da área de RH e com base nas informações o RH deverá conduzir ações para que o volume de desligamentos re (...)
O que devo fazer para ter Plano Odontológico?,Deve encaminhar um e-mail para o dp@magnasistemas.com.br e solicitar a inclusão do benefício.
À quem devo solicitar Plano Odontológico?,Deve encaminhar um e-mail para o dp@magnasistemas.com.br e solicitar a inclusão do benefício.
Caso haja imprevistos e eu precise me ausentar alguns dias é possível uma compensação futura?,Todo funcionário precisa seguir rigorosamente seus horários contratados. Qualquer situação fora da regra requer prévia aprovação da empresa porque qualquer hora  (...)
No momento não posso compensar as horas que devo. Essas horas serão descontadas do meu salário?,Todo funcionário precisa seguir rigorosamente seus horários contratados. Qualquer situação fora da regra requer prévia aprovação da empresa porque qualquer hora (...)
Posso parcelar meu empréstimo feito na empresa?,Nos dias atuais a empresa não possui essa prática.
O empréstimo feito na empresa pode ser parcelado quantas vezes?,Nos dias atuais a empresa não possui essa prática.
A empresa paga curso de inglês aos funcionários?,Nossa empresa já possui parcerias com instituições de ensino e escolas de cursos de idiomas onde há boas condições de desconto para os colaboradores. A aplicação de subsídios relacionadas à cursos envolve um (...)
A empresa ajuda nos custos em cursos de idiomas?,Nossa empresa já possui parcerias com instituições de ensino e escolas de cursos de idiomas onde há boas condições de desconto para os colaboradores. A aplicação de subsídios relacionadas à cursos envolve um (...)
 A empresa concede o benefício de Auxílio Creche se ambos os pais forem funcionários?,Quando ambos os cônjuges forem funcionários o pagamento do benefício não é cumulativo.
Se minha esposa for funcionária nós dois recebemos o benefício de Auxílio Creche?,Quando ambos os cônjuges forem funcionários o pagamento do benefício não é cumulativo.
Recebo subsídio acadêmico. Quando eu acabar o curso continuo recebendo o pagamento?,Não. Subsídio para cursos não fazem parte de salários nominais trata-se de um investimento específico destinado ao apoio monetário exclusivo para desenvolvimento acadêmico  (...)
Após a conclusão da minha pós-graduação continuarei recebendo subsídio acadêmico?,Não. Subsídio para cursos não fazem parte de salários nominais trata-se de um investimento específico destinado ao apoio monetário exclusivo para desenvolvimento acadêmico e/ (...)
Como é feito o pagamento na empresa?,O pagamento é feito todo dia 30 de cada mês e equivalentes à 60% da remuneração e descontos previstos. No dia 15 de cada mês há o adiantamento salarial que equivalente à 40% do salário nominal.
Em quais dias a empresa paga o salário?,O pagamento é feito todo dia 30 de cada mês e equivalentes à 60% da remuneração e descontos previstos. No dia 15 de cada mês há o adiantamento salarial que equivalente à 40% do salário nominal.
Em quais situações posso ser mandado embora?,A empresa firmou um contrato de trabalho com você que precisa ser respeitado e qualquer situação contrataria às diretrizes estabelecidas podem configurar em desligamento.
Atrasos situacionais resultam em demissão?,A empresa firmou um contrato de trabalho com você que precisa ser respeitado e qualquer situação contrataria às diretrizes estabelecidas podem configurar em desligamento.
Quantos dias de folga eu tenho direito quando for casar?,É concedido ao funcionário 05 (cinco) dias uteis consecutivos de ausência sem prejuízos incluindo o dia do casamento mediante comprovação.
Irei casar em breve. Tenho direito à um período de folga?,É concedido ao funcionário 05 (cinco) dias uteis consecutivos de ausência sem prejuízos incluindo o dia do casamento mediante comprovação.
Em quais casos meu reembolso é reprovado?,A reprovação ocorre quando identificada eventual pendência de documentos ou quando é identificado solicitação fora da Política e processos.
Por que meus reembolsos não são aprovados?,A reprovação ocorre quando identificada eventual pendência de documentos ou quando é identificado solicitação fora da Política e processos.
Quando a empresa demite por justa causa?,A empresa toma essa medida de maneira fundamentada ocorre todas as vezes que comprovadamente identifique situações que infrinjam a legislação em vigor as políticas corporativas ou os protocolos da companhia.
Quais ações resultam em justa causa?,A empresa toma essa medida de maneira fundamentada ocorre todas as vezes que comprovadamente identifique situações que infrinjam a legislação em vigor as políticas corporativas ou os protocolos da companhia.
Com quem reclamar sobre as condições do banheiro?,Nossos colaboradores que atuam na estrutura do cliente (alocados em projetos) precisam seguir as diretrizes e processos determinados pelo cliente sempre reportando ao responsável MAGNASISTEMAS pela questão.
Onde faço reclamação sobre os banheiros do local de trabalho?,Nossos colaboradores que atuam na estrutura do cliente (alocados em projetos) precisam seguir as diretrizes e processos determinados pelo cliente sempre reportando ao responsável MAGNASISTEMAS p (...)
Quem devo consultar com relação à dúvidas de reembolso médico?,Conforme a opção de plano (Básico ou Pleno II) há orientações específicas. Acione o Departamento Pessoal.
O que devo fazer para ter reembolso médico?,Conforme a opção de plano (Básico ou Pleno II) há orientações específicas. Acione o Departamento Pessoal.
É possível ter acesso ao benefício odontológico após a admissão?,Sim. Para aderir ao benefício acione o Departamento Pessoal que poderá lhe orientar sobre as condições.
Posso aderir ao benefício odontológico após um determinado tempo?,Sim. Para aderir ao benefício acione o Departamento Pessoal que poderá lhe orientar sobre as condições.
Após cancelar o plano médico é possível reativá-lo?,Na admissão o colaborador pode aderir à opção de plano médico mas uma vez cancelado o benefício não é permitido reincluir.
O que faço para reativar o plano médico após o cancelamento?,Na admissão o colaborador pode aderir à opção de plano médico mas uma vez cancelado o benefício não é permitido reincluir.
Não fiz integração tenho direito à agendar uma nova?,A integração é um processo importantíssimo e todo recém-admitido precisa fazer. Procure o RH.
Fui admitido porém ainda não fiz minha integração. Como proceder?,A integração é um processo importantíssimo e todo recém-admitido precisa fazer. Procure o RH.
Existe reembolso de Táxi na festa da empresa?,A Política de Reembolso não prevê esse tipo de situação.
Na festa de empresa tive gastos com transporte. Existe reembolso nessa situação?,A Política de Reembolso não prevê esse tipo de situação.
No desligamento quais equipamentos devo entregar?,Uma vez efetivado o processo de desligamento seja por iniciativa do funcionário ou da empresa é obrigatório a entrega de todos os materiais utilizados pelo ex-funcionário (crachá da empresa ou do cliente ca (...)
O que devo entregar à empresa quando for demitido?,Uma vez efetivado o processo de desligamento seja por iniciativa do funcionário ou da empresa é obrigatório a entrega de todos os materiais utilizados pelo ex-funcionário (crachá da empresa ou do cliente c (...)
É possível agendar um conversa com meu gestor sobre a minha carreira quando estou alocado em cliente?,Embora esteja alocado em um cliente você pode acionar o seu gestor e agendar com ele uma conversa sobre seu momento de carreira e expectativas além de con (...)
Como tirar minhas dúvidas com relação à carreira quando estiver alocado em cliente?,Embora esteja alocado em um cliente você pode acionar o seu gestor e agendar com ele uma conversa sobre seu momento de carreira e expectativas além de contar com o apoio do (...)
Posso indicar funcionários à empresa?,Profissionais talentosos e com predisposição ao trabalho são bem-vindos. Toda indicação é tratada como os demais candidatos sendo submetidos à avaliação no processo seletivo.
Conheço uma pessoa desempregada em busca de emprego na área da empresa. Ele pode ser admitido mesmo com deficiência física?,Profissionais talentosos e com predisposição ao trabalho são bem-vindos. Toda indicação é tratada como os demais candidatos sendo su (...)
Existe reembolso com relação aos custos de estacionamento?,A Política de Reembolso prevê aplicar o pagamento de despesas relacionadas a gastos extraordinários quando o profissional está a trabalho.
É possível receber reembolso sobre os custos de estacionamento?,A Política de Reembolso prevê aplicar o pagamento de despesas relacionadas a gastos extraordinários quando o profissional está a trabalho.
Quem tem direito à reembolso?,Todos os colaboradores da companhia que se enquadrarem em qualquer situação apontada na Política de Reembolso.
Quem tem direito à reembolso? Em quais situações posso solicitá-lo?,Todos os colaboradores da companhia que se enquadrarem em qualquer situação apontada na Política de Reembolso.
Estou em semana de provas na faculdade. Posso sair mais cedo?,Todo funcionário precisa seguir rigorosamente seus horários contratados. Qualquer situação fora da regra requer prévia aprovação da empresa além de que qualquer hora devedora precisa ser compens (...)
É possível sair mais cedo do trabalho para aprimoramento técnico?,Todo funcionário precisa seguir rigorosamente seus horários contratados. Qualquer situação fora da regra requer prévia aprovação da empresa além de que qualquer hora devedora precisa ser com (...)
Quais funcionários tem direito à reembolso de estacionamento?,Asseguramos todos os benefícios legais aos nossos colaboradores. Pontualmente há cargos ou áreas/setores e convenção sindical com benefícios diferenciados conforme particularidades. Para cada be (...)
Quais funcionários fazem Avaliação de Desempenho?,A Avaliação de Desempenho é anual e aplicada para todos os funcionários da empresa com mais de 10 (dez) meses de casa. O feedback individual faz parte do processo e precisa ocorrer caso não tenha acontecido (...)
Como faço para ter acesso ao feedback da Avaliação de Desempenho?,A Avaliação de Desempenho é anual e aplicada para todos os funcionários da empresa com mais de 10 (dez) meses de casa. O feedback individual faz parte do processo e precisa ocorrer caso não  (...)
Caso eu seja demitido como terei acesso ao Informativo de IR?,Os ex-funcionários podem acionar diretamente o Departamento Pessoal e terão acesso por e-mail ao seu Informativo de IR.
Qual procedimento os ex-funcionários devem realizar para ter acesso ao Informativo de Imposto de Renda?,Os ex-funcionários podem acionar diretamente o Departamento Pessoal e terão acesso por e-mail ao seu Informativo de IR.
Quando ocorre o pagamento das férias?,O pagamento das férias ocorrerá dois dias úteis antes da data início das férias.
Recebo o pagamento das férias quantos dias antes das férias?,O pagamento das férias ocorrerá dois dias úteis antes da data início das férias.
A empresa abona o dia em que eu for doar sangue?,É concedido ao funcionário 01 (um) dia de ausência sem prejuízos a cada doze meses de trabalho mediante atestado de doação voluntária de sangue.
Em um ano quantos dias posso fazer doação de sangue sem prejuízos ou compensação?,É concedido ao funcionário 01 (um) dia de ausência sem prejuízos a cada doze meses de trabalho mediante atestado de doação voluntária de sangue.
A empresa contrata ex-funcionários demitidos por Justa Causa?,Sim por uma única vez e desde que respeitado o intervalo de 180 (cento e oitenta) dias de sua saída. Não recontratamos ex-funcionários que tenham sido desligados na condição de “Justa Causa”.
Caso eu seja demitido e aprimore meu conhecimento técnico posso ser recontratado?,Sim por uma única vez e desde que respeitado o intervalo de 180 (cento e oitenta) dias de sua saída. Não recontratamos ex-funcionários que tenham sido desligados na condição  (...)
O que a empresa reembolsa?,Consulte a Política! Em geral temos: reembolso de transporte coletivo Táxi deslocamentos por quilometragem e de estacionamento utilizando veículo próprio reembolso de viagens e despesas de viagens (passagem área estacionamento al (...)
Em quais casos posso ser reembolsado?,Consulte a Política! Em geral temos: reembolso de transporte coletivo Táxi deslocamentos por quilometragem e de estacionamento utilizando veículo próprio reembolso de viagens e despesas de viagens (passagem área estaci (...)
O que eu faço quando meu reembolso for negado injustamente?,Consulte seu gestor. Se ainda não esclarecido procure o RH que poderá imparcialmente avaliar junto aos responsáveis.
Meu reembolso é válido porém foi negado. Como proceder?,Consulte seu gestor. Se ainda não esclarecido procure o RH que poderá imparcialmente avaliar junto aos responsáveis.
O que faço para trocar o local de trabalho ou projeto?,É uma característica do nosso negócio a recorrente transferência entre locais de trabalho conforme projeto e necessidades do cliente. O processo de adaptação de cada pessoa é diferente e desde que plan (...)
É possível a transferência de equipe caso eu não me adapte?,É uma característica do nosso negócio a recorrente transferência entre locais de trabalho conforme projeto e necessidades do cliente. O processo de adaptação de cada pessoa é diferente e desde que (...)
Qual o significado de PLR?,É Participação nos Lucros e Resultados.
O que significa a sigla PLR?,É Participação nos Lucros e Resultados.
O formulário de Entrevista de Desligamento é confidencial?,Faz parte dos processos da área de RH conduzir uma conversa com o funcionário que formaliza o pedido de demissão ou aqueles que são desligados. O formulário de Entrevista de Desligamento é absoluta (...)
Quem tem acesso à Entrevista de Desligamento?,Faz parte dos processos da área de RH conduzir uma conversa com o funcionário que formaliza o pedido de demissão ou aqueles que são desligados. O formulário de Entrevista de Desligamento é absolutamente confi (...)
É necessário compensar os dias nos quais faço vestibular?,É concedido ao funcionário a autorização de ausência sem prejuízos nos dias que estiver prestando exames de avaliação para ingresso em instituição de ensino superior mediante comprovação.
Pretendo fazer vestibular em breve. Posso faltar na empresa no dia?,É concedido ao funcionário a autorização de ausência sem prejuízos nos dias que estiver prestando exames de avaliação para ingresso em instituição de ensino superior mediante comprovação.
Recebo subsídio para cursos. É necessário comunicar o gestor em alterações de curso/custos?,Sim. Valide sua decisão com seu gestor imediato e com o RH pois a aprovação de subsídio de cursos é aplicada com rigorosa avaliação logo qualquer mudança precisa se (...)
Vou alterar meu curso na faculdade e recebo subsídio. Devo comunicar alguém?,Sim. Valide sua decisão com seu gestor imediato e com o RH pois a aprovação de subsídio de cursos é aplicada com rigorosa avaliação logo qualquer mudança precisa ser comunicada.
O que necessito entregar para solicitar um reembolso?,Para cada tipo de reembolso há exigências específicas que estão descritas na Política de Reembolso. Vale ressaltar que recibos notas fiscais comprovantes e/ou documentos que evidenciem a veracidade da d (...)
Quais as exigências para solicitar um determinado reembolso?,Para cada tipo de reembolso há exigências específicas que estão descritas na Política de Reembolso. Vale ressaltar que recibos notas fiscais comprovantes e/ou documentos que evidenciem a veracida (...)
Por que não tenho acesso aos mesmos benefícios que meu colega?,Asseguramos a todos os benefícios legais aos colaboradores. Pontualmente há cargos ou áreas/setores e convenção sindical com benefícios diferenciados conforme particularidades. Para cada benefí (...)
Por que os benefícios concedidos pela empresa são diferentes para determinados funcionários?,Asseguramos a todos os benefícios legais aos colaboradores. Pontualmente há cargos ou áreas/setores e convenção sindical com benefícios diferenciados conforme part (...)
Terei que compensar o dia se eu for acionado pela Justiça?,A empresa autorizará a ausência do funcionário sem prejuízos em todas as ocasiões que for acionado pela Justiça mediante comprovação.
Caso eu seja acionado pela Justiça posso me ausentar na data?,A empresa autorizará a ausência do funcionário sem prejuízos em todas as ocasiões que for acionado pela Justiça mediante comprovação.
Em feriados a empresa notifica os funcionários em eventuais emendas?,Sim. A empresa sempre encaminha as orientações com antecedência mínima de 1 dia sobre folgas a serem gozadas quando implicar em compensação.
A empresa notifica os empregados caso tenham que compensar emendas de feriados?,Sim. A empresa sempre encaminha as orientações com antecedência mínima de 1 dia sobre folgas a serem gozadas quando implicar em compensação.
Em que dia da semana posso sair de férias?,As férias sempre deverão iniciar às segundas-feiras ou no dia seguinte quando a segunda-feira for um feriado.
Em quais casos posso sair de férias sem ser numa segunda?,As férias sempre deverão iniciar às segundas-feiras ou no dia seguinte quando a segunda-feira for um feriado.
Posso pedir empréstimo à empresa?,Nossa empresa possui parceria com banco onde nossos colaboradores já possuem condições diferenciadas. Consulte diretamente seu gerente bancário.
Pretendo trocar de curso na faculdade porém a mensalidade é maior. O ajuste é feito?,Não. Nossa empresa não aplica ajustes sobre o valor de subsídio aprovado. Sobre realizar a troca de instituição ou cursos/programas comunique seu gestor e RH.
Vou trocar de faculdade em breve mas o valor da mensalidade aumentará. A empresa aumenta o subsídio?,Não. Nossa empresa não aplica ajustes sobre o valor de subsídio aprovado. Sobre realizar a troca de instituição ou cursos/programas comunique seu gestor e  (...)
Onde devo registrar reclamações sobre a limpeza dos banheiros?,As questões de limpeza e higiene dos espaços da sede da MAGNASISTEMAS possui uma coordenação responsável pela qualidade e gestão. Recomendações acionar a coordenação responsável ou o RH que pod (...)
A qualidade de limpeza e higiene dos banheiros está baixa. Já acionei a coordenação responsável e nada mudou. Como proceder?,As questões de limpeza e higiene dos espaços da sede da MAGNASISTEMAS possui uma coordenação responsável pela qualidade e gestão. R (...)
Por que o valor de subsídio para estudo é diferente entre os funcionários?,Cada investimento em apoio à estudos é analisado com alto zelo e rigorosa avaliação logo podem ser diferentes entre os colaboradores do grupo sem que haja conotações de favoreciment (...)
Como funciona a análise de concessão de subsídios para os funcionários já que recebemos valores diferentes?,Cada investimento em apoio à estudos é analisado com alto zelo e rigorosa avaliação logo podem ser diferentes entre os colaboradores do grupo sem qu (...)
Posso incluir meus sobrinhos como dependentes no Plano Médico?,Não há essa opção. O Plano Médico é um benefício exclusivo para os empregados com contrato ativo e respectivo cônjuge/companheiro e/ou dependentes legais.
Posso incluir meus irmãos como dependentes no Plano Médico?,Não há essa opção. O Plano Médico é um benefício exclusivo para os empregados com contrato ativo e respectivo cônjuge/companheiro e/ou dependentes legais.
Quais os benefícios concedidos pela empresa?,Aplicamos os benefícios determinados pela legislação trabalhista e previstos na convecção coletiva da categoria.
A empresa oferece quais benefícios aos funcionários?,Aplicamos os benefícios determinados pela legislação trabalhista e previstos na convecção coletiva da categoria.
Minhas sugestões nunca são ouvidas pelos meus colegas de equipe. Onde posso fazer uma reclamação?,Cada área dentro da companhia possui uma determinada diretoria gerência ou coordenação responsáveis e estão todos muito abertos a sugestões para juntos melhor (...)
Onde posso fazer críticas ou sugestões de melhoria?,Cada área dentro da companhia possui uma determinada diretoria gerência ou coordenação responsáveis e estão todos muito abertos a sugestões para juntos melhorarmos assim como críticas ou questões.
Quando eu acabei minha pós não tive o subsídio convertido em salário diferentemente do meu colega por quê?,Certamente seu colega teve um ajuste salarial em mérito ou promoção. Subsídio para cursos não fazem parte de salários nominais.
Qual o padrão utilizado para converter o subsídio para cursos em salário já que meu colega teve e eu não?,Certamente seu colega teve um ajuste salarial em mérito ou promoção. Subsídio para cursos não fazem parte de salários nominais.
Quais os procedimentos para incluir minha esposa como dependente no Plano Médico?,É necessário a apresentação de uma determinada relação de documentos para a inclusão de dependentes. Consulte o Departamento Pessoal.
O que devo fazer para incluir dependentes no Plano Médico?,É necessário a apresentação de uma determinada relação de documentos para a inclusão de dependentes. Consulte o Departamento Pessoal.
Com quem os ex-funcionários podem esclarecer dúvidas sobre valores de recebimento?,Os ex-funcionários podem esclarecer dúvidas entrando em contato com a área de Departamento Pessoal.
Com quem devo falar caso eu seja demitido e tenha dúvidas sobre o recebimento das verbas rescisórias?,Os ex-funcionários podem esclarecer dúvidas entrando em contato com a área de Departamento Pessoal.
É possível aumentar o valor do meu vale refeição?,Não. A empresa segue padrões e aplica o benefício conforme convenção coletiva local.
Posso solicitar aumento do valor do VR?,Não. A empresa segue padrões e aplica o benefício conforme convenção coletiva local.
Quantos dias são concedidos caso algum familiar faleça?,É concedido ao funcionário 05 (cinco) dias úteis consecutivos de ausência sem prejuízos mediante comprovação somente em caso de falecimento de cônjuge pais filhos irmãos ou dependentes legais.
Quando algum familiar falece quantos dias tenho o direito de ficar em casa?,É concedido ao funcionário 05 (cinco) dias úteis consecutivos de ausência sem prejuízos mediante comprovação somente em caso de falecimento de cônjuge pais filhos irmãos ou depende (...)
Antes de ser demitido posso fazer o backup dos arquivos do computador da empresa?,Nenhum funcionário está autorizado a realizar backup de arquivos dos equipamentos da empresa visto que o equipamento disponibilizado é de uso exclusivo para fins profissionai (...)
Posso fazer o backup dos arquivos pessoais que estão no equipamento da empresa antes de sair?,Nenhum funcionário está autorizado a realizar backup de arquivos dos equipamentos da empresa visto que o equipamento disponibilizado é de uso exclusivo para fins  (...)
Por que não recebi o PLR?,É possível que sua Avaliação Individual de Desempenho não tenha ficado dentro da média para elegibilidade do PLR. Consulte o RH.
Atingi os requisitos necessários para recebimento do PLR por que não recebi o pagamento?,É possível que sua Avaliação Individual de Desempenho não tenha ficado dentro da média para elegibilidade do PLR. Consulte o RH.
Posso indicar parentes para a empresa?,Sim. Desde que comprovadamente o profissional demonstre as competências para o respectivo cargo no processo de seleção pois é avaliado como os demais candidatos da companhia e atuamos para que não ocorra em nenhuma hi (...)
Se eu indicar um parente para a empresa ele pode ser contratado?,Sim. Desde que comprovadamente o profissional demonstre as competências para o respectivo cargo no processo de seleção pois é avaliado como os demais candidatos da companhia e atuamos para qu (...)
O que faço para receber o brinde já que no dia que foi entregue eu não estava presente?,Normalmente é encaminhado ao setor aos cuidados do colaborador ou centralizado com o gestor. Qualquer dúvida procure o RH.
Estava viajando quando a empresa entregou o brinde. Com quem eu falo para receber?,Normalmente é encaminhado ao setor aos cuidados do colaborador ou centralizado com o gestor. Qualquer dúvida procure o RH.
É possível fazer alterações no Plano Médico?,Na admissão o colaborador terá acesso às condições do plano e uma vez optado não poderá fazer alterações ao longo do contrato.
Com quem devo falar para fazer alterações no Plano Médico?,Na admissão o colaborador terá acesso às condições do plano e uma vez optado não poderá fazer alterações ao longo do contrato.
Em quanto tempo recebo pendências identificadas na homologação?,Homologações com ressalvas precisam ser pagas em até 10 (dez) dias corridos a partir da ressalva apontada pelo sindicato.
O sindicato identificou ressalvas na minha homologação. Qual o tempo limite para receber as pendências?,Homologações com ressalvas precisam ser pagas em até 10 (dez) dias corridos a partir da ressalva apontada pelo sindicato.
A empresa auxilia em cirurgias não cobridas pelo Plano Médico?,Nossa empresa não conduz nenhuma alteração tratativas de exceção junto aos acordos de benefícios.
Com quem devo conversar para conseguir auxílio no pagamento de uma cirurgia que o plano não cobre?,Nossa empresa não conduz nenhuma alteração tratativas de exceção junto aos acordos de benefícios.
Tenho direito à licença paternidade se adotar uma criança?,É concedido ao funcionário 05 (cinco) dias úteis consecutivos de ausência na semana do nascimento ou adoção de filho mediante comprovação.
Quantos dias são concedidos na semana de nascimento do meu filho?,É concedido ao funcionário 05 (cinco) dias úteis consecutivos de ausência na semana do nascimento ou adoção de filho mediante comprovação.
Como será feita a avaliação de desempenho sendo que estive em poucos projetos no decorrer do ano?,Seu gestor conduzirá a avaliação com base nos dados que possui. Cabe a ele levantar estes dados.
Estive em poucos projetos no ano. Isso prejudicará a minha avaliação de desempenho?,Seu gestor conduzirá a avaliação com base nos dados que possui. Cabe a ele levantar estes dados.
Em quantos dias após o desligamento receberei os pagamentos pendentes?,A empresa deve efetuar o pagamento das verbas rescisórias em até 10 (dez) dias após efetivação do pedido de desligamento do ex-funcionário.
Qual a data limite para o pagamento das verbas rescisórias do ex-funcionário?,A empresa deve efetuar o pagamento das verbas rescisórias em até 10 (dez) dias após efetivação do pedido de desligamento do ex-funcionário.
A empresa permite estágio não remunerado?,Não realizamos essa modalidade de contratação. Todos os profissionais possuem contrato que pode ser de trabalho ou estágio.
É permitido à um estudante de TI fazer um estágio não remunerado para aprimorar conhecimento?,Não realizamos essa modalidade de contratação. Todos os profissionais possuem contrato que pode ser de trabalho ou estágio.
Com quem faço questionamentos sobre a Avaliação de Desempenho?,A nota final da Avaliação de Desempenho é definida pelo gestor com base na performance do colaborador ao longo do ano. Na reunião de feedback com seu gestor você pode conduzir suas indagações e (...)
Não entendi a minha nota final da Avaliação de Desempenho. Como proceder?,A nota final da Avaliação de Desempenho é definida pelo gestor com base na performance do colaborador ao longo do ano. Na reunião de feedback com seu gestor você pode conduzir suas i (...)
Apontamentos atrasados resultam em advertência?,Sim. O colaborador obrigatoriamente precisa fazer o controle de seu ponto.
Advertências são aplicadas em virtude de apontamentos atrasados?,Sim. O colaborador obrigatoriamente precisa fazer o controle de seu ponto.
É possível receber uma suspensão sem antes ter assinado nenhuma advertência?,Sim. As sanções de Advertência e Suspensão são aplicadas todas as vezes que houver comprovação de falta das práticas contratuais de trabalho ou as respectivas Políticas Manuais e  (...)
Meu gestor pode aplicar uma suspensão sem antes ter aplicado uma advertência?,Sim. As sanções de Advertência e Suspensão são aplicadas todas as vezes que houver comprovação de falta das práticas contratuais de trabalho ou as respectivas Políticas Manuais e (...)
Sou estagiário. Devo solicitar férias no sistema assim como os outros funcionários?,Estagiários possuem contrato de estágio portanto suas condições são diferentes dos colaboradores que possuem contrato de trabalho.
Os estagiários devem solicitar férias no sistema com quantos dias de antecedência?,Estagiários possuem contrato de estágio portanto suas condições são diferentes dos colaboradores que possuem contrato de trabalho.
Quem faz minha avaliação de desempenho: o gestor atual ou o gestor com o qual eu trabalhei durante um período de tempo maior?,O gestor atual é o responsável por concluir a avaliação. Cabe a ele levantar dados sobre sua performance.
Meu gestor atual conduzirá a minha avaliação de desempenho porém meu antigo gestor me conhece mais. Por que ele não pode me avaliar?,O gestor atual é o responsável por concluir a avaliação. Cabe a ele levantar dados sobre sua performance.
É dever da empresa conceder férias ao funcionário?,Sim. É um dever da empresa assegurar esse direito do empregado. É importante e necessário o planejamento das férias.
É obrigatório o período de férias do funcionário?,Sim. É um dever da empresa assegurar esse direito do empregado. É importante e necessário o planejamento das férias.
A empresa aumenta o valor do VT ou então ajuda nas despesas extras de transporte?,Seguimos com rigor a legislação trabalhista e nossa convenção coletiva que preveem a aplicação de VT aos funcionários.
Além do VT quais ajudas de custo relacionadas à transporte existem na empresa?,Seguimos com rigor a legislação trabalhista e nossa convenção coletiva que preveem a aplicação de VT aos funcionários.
Quem tem direito à receber subsídio de pós-graduação?,Nossa empresa já possui parcerias com instituições de ensino onde há boas condições de desconto para colaboradores. A aplicação de subsídios relacionadas à cursos envolve um rigoroso processo de análise (...)
